order_id,customer_id,order_date,product_name,category,quantity,unit_price_inr,discount_pct,channel,subscription_type,city
ORD101550,CUST00256,2025-08-29,Kaapi Culture Mug,Merchandise,1,349,0.0,Retail Store,One-time,New Delhi
ORD101550,CUST00256,2025-08-29,Attikan Estate AA - 250g,Coffee Beans,1,449,15.0,Retail Store,One-time,New Delhi
ORD101550,CUST00256,2025-08-29,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,One-time,New Delhi
ORD101550,CUST00256,2025-08-29,Manual Burr Grinder,Equipment,1,2499,10.0,Retail Store,One-time,New Delhi
ORD101551,CUST00256,2025-08-29,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,Delhi
ORD101551,CUST00256,2025-08-29,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,One-time,Delhi
ORD101549,CUST00256,2025-08-30,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,New Delhi
ORD101549,CUST00256,2025-08-30,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,New Delhi
ORD101555,CUST00257,2023-04-18,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,10.0,Retail Store,One-time,pune
ORD101555,CUST00257,2023-04-18,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Retail Store,One-time,pune
ORD101555,CUST00257,2023-04-18,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,One-time,pune
ORD101554,CUST00257,2024-02-25,Kaapi Culture Mug,Merchandise,2,349,10.0,Website,One-time,pune
ORD101552,CUST00257,2025-06-28,Explorer Subscription Box (5 origins),Subscription Box,1,1899,15.0,Website,One-time,pune
ORD101553,CUST00257,2025-06-28,Explorer Subscription Box (5 origins),Subscription Box,1,1899,15.0,Mobile App,One-time,Pune
ORD101553,CUST00257,2025-06-28,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Mobile App,One-time,Pune
ORD101556,CUST00258,2024-06-12,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,One-time,Bangalore
ORD101557,CUST00259,2024-05-23,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,10.0,Retail Store,One-time,Chennai
ORD101560,CUST00260,2025-06-29,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly,Calcutta
ORD101560,CUST00260,2025-06-29,Attikan Estate AA - 250g,Coffee Beans,2,44900,0.0,Website,Monthly,Calcutta
ORD101560,CUST00260,2025-06-29,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Website,Monthly,Calcutta
ORD101559,CUST00260,2025-08-14,Pour-Over Dripper,Equipment,2,899,0.0,Retail Store,Monthly,Calcutta
ORD101558,CUST00260,2025-08-20,Filter Coffee Decoction - 200ml,Ready to Drink,-1,149,0.0,Website,One-time,Kolkata
ORD101561,CUST00261,2025-06-06,French Press - 600ml,Equipment,1,1199,0.0,Mobile App,One-time,Calcutta
ORD101563,CUST00262,2025-07-04,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,One-time,
ORD101563,CUST00262,2025-07-04,Reusable Cold Brew Bottle,Merchandise,1,599,15.0,Mobile App,One-time,Kochi
ORD101562,CUST00262,2025-08-31,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,One-time,kochi
ORD101569,CUST00263,2024-04-14,Coorg Robusta Blend - 500g,Coffee Beans,-1,599,0.0,Website,Monthly,MUMBAI
ORD101569,CUST00263,2024-04-14,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Monthly,MUMBAI
ORD101567,CUST00263,2024-05-24,French Press - 600ml,Equipment,2,1199,0.0,Mobile App,One-time,Mumbai
ORD101565,CUST00263,2024-09-17,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,Monthly, Mumbai
ORD101564,CUST00263,2024-10-10,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,0.0,Mobile App,One-time,Mumbai
ORD101564,CUST00263,2024-10-10,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,One-time,Mumbai
ORD101564,CUST00263,2024-10-10,Baba Budangiri Peaberry - 250g,Coffee Beans,3,499,0.0,Mobile App,One-time,Mumbai
ORD101568,CUST00263,2025-04-27,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,One-time, Mumbai
ORD101566,CUST00263,2025-05-12,Pour-Over Dripper,Equipment,2,899,0.0,Website,One-time,Mumbai
ORD101566,CUST00263,2025-05-12,Discovery Subscription Box (3 origins),Subscription Box,2,1299,10.0,Website,One-time,Mumbai
ORD101570,CUST00264,2023-06-12,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Mobile App,Quarterly,kochi
ORD101571,CUST00264,2023-09-07,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,Kochi
ORD101571,CUST00264,2023-09-07,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,One-time,Kochi
ORD101571,CUST00264,2023-09-07,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,Kochi
ORD101571,CUST00264,2023-09-07,Kaapi Culture Mug,Merchandise,2,349,0.0,Website,One-time,Kochi
ORD101572,CUST00264,2023-11-08,French Press - 600ml,Equipment,1,1199,0.0,Mobile App,One-time,Cochin
ORD101572,CUST00264,2023-11-08,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Mobile App,One-time,Cochin
ORD101573,CUST00265,2025-03-30,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,MUMBAI
ORD101574,CUST00266,2025-08-05,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Retail Store,Monthly,Hyderabad
ORD101574,CUST00266,2025-08-05,Coorg Robusta Blend - 500g,Coffee Beans,2,599,0.0,Retail Store,Monthly,Hyderabad
ORD101574,CUST00266,2025-08-05,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Monthly,Hyderabad
ORD101574,CUST00266,2025-08-05,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Retail Store,Monthly,Hyderabad
ORD101575,CUST00267,2025-01-19,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,Kolkata
ORD101575,CUST00267,2025-01-19,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,One-time,Kolkata
ORD101575,CUST00267,2025-01-19,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,15.0,Website,One-time,Kolkata
ORD101576,CUST00268,2025-08-27,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,Quarterly,Jaipur
ORD101595,CUST00269,2024-10-04,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Marketplace,Monthly,
ORD101588,CUST00269,2024-10-23,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Website,One-time,Delhi
ORD101588,CUST00269,2024-10-23,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,One-time,Delhi
ORD101588,CUST00269,2024-10-23,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,Delhi
ORD101597,CUST00269,2024-10-25,Pour-Over Dripper,Equipment,1,899,0.0,Retail Store,One-time,Delhi
ORD101597,CUST00269,2024-10-25,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,One-time,Delhi
ORD101597,CUST00269,2024-10-25,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,One-time,Delhi
ORD101583,CUST00269,2024-11-07,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Marketplace,Monthly,Delhi
ORD101577,CUST00269,2024-11-13,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,10.0,Mobile App,Monthly,delhi
ORD101577,CUST00269,2024-11-13,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,Monthly,delhi
ORD101577,CUST00269,2024-11-13,French Press - 600ml,Equipment,1,1199,10.0,Mobile App,Monthly,delhi
ORD101578,CUST00269,2024-11-13,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,25.0,,Monthly,Delhi
ORD101578,CUST00269,2024-11-13,Explorer Subscription Box (5 origins),Subscription Box,3,1899,0.0,Retail Store,Monthly,Delhi
ORD101578,CUST00269,2024-11-13,Kaapi Culture Mug,Merchandise,1,349,0.0,Retail Store,Monthly,Delhi
ORD101589,CUST00269,2024-11-21,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,One-time,New Delhi
ORD101605,CUST00269,2024-11-25,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Bi-Weekly,Delhi
ORD101605,CUST00269,2024-11-25,Manual Burr Grinder,Equipment,1,2499,10.0,Website,Bi-Weekly,Delhi
ORD101605,CUST00269,2024-11-25,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,10.0,Website,Bi-Weekly,Delhi
ORD101603,CUST00269,2024-12-12,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,15.0,Retail Store,Quarterly,delhi
ORD101587,CUST00269,2025-01-06,Manual Burr Grinder,Equipment,2,2499,0.0,Retail Store,Bi-Weekly,Delhi
ORD101592,CUST00269,2025-01-28,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,,Quarterly,New Delhi
ORD101602,CUST00269,2025-01-29,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,Delhi
ORD101580,CUST00269,2025-02-09,French Press - 600ml,Equipment,1,1199,0.0,Mobile App,Monthly,New Delhi
ORD101579,CUST00269,2025-02-14,Manual Burr Grinder,Equipment,2,2499,0.0,Retail Store,Quarterly,Delhi
ORD101579,CUST00269,2025-02-14,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,10.0,Retail Store,Quarterly,Delhi
ORD101579,CUST00269,2025-02-14,Manual Burr Grinder,Equipment,1,2499,10.0,Retail Store,Quarterly,Delhi
ORD101579,CUST00269,2025-02-14,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Retail Store,Quarterly,Delhi
ORD101584,CUST00269,2025-02-21,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,Delhi
ORD101604,CUST00269,2025-03-10,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,One-time,Delhi
ORD101604,CUST00269,2025-03-10,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Marketplace,One-time,Delhi
ORD101601,CUST00269,2025-04-18,Reusable Cold Brew Bottle,Merchandise,1,599,,Website,One-time,New Delhi
ORD101601,CUST00269,2025-04-18,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,New Delhi
ORD101601,CUST00269,2025-04-18,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,New Delhi
ORD101582,CUST00269,2025-05-15,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,New Delhi
ORD101586,CUST00269,2025-05-18,Manual Burr Grinder,Equipment,1,2499,10.0,Website,One-time,New Delhi
ORD101600,CUST00269,2025-05-23,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Bi-Weekly,delhi
ORD101600,CUST00269,2025-05-23,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,,Website,Bi-Weekly,delhi
ORD101585,CUST00269,2025-06-19,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,15.0,Website,One-time,delhi
ORD101598,CUST00269,2025-07-08,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,delhi
ORD101599,CUST00269,2025-07-11,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,One-time,New Delhi
ORD101590,CUST00269,2025-07-23,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,delhi
ORD101590,CUST00269,2025-07-23,Manual Burr Grinder,Equipment,1,2499,25.0,Website,Monthly,delhi
ORD101590,CUST00269,2025-07-23,Pour-Over Dripper,Equipment,1,899,0.0,Website,Monthly,delhi
ORD101590,CUST00269,2025-07-23,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,10.0,Website,Monthly,delhi
ORD101594,CUST00269,2025-07-24,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Bi-Weekly,delhi
ORD101581,CUST00269,2025-08-07,Pour-Over Dripper,Equipment,1,899,,Website,Quarterly,New Delhi
ORD101593,CUST00269,2025-08-21,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Mobile App,One-time,Delhi
ORD101591,CUST00269,2025-08-31,Manual Burr Grinder,Equipment,1,2499,0.0,Retail Store,One-time,Delhi
ORD101596,CUST00269,2025-08-31,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,25.0,Mobile App,Quarterly,Delhi
ORD101596,CUST00269,2025-08-31,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Quarterly,Delhi
ORD101596,CUST00269,2025-08-31,Coorg Robusta Blend - 500g,Coffee Beans,2,599,0.0,Mobile App,Quarterly,Delhi
ORD101609,CUST00270,2023-06-21,French Press - 600ml,Equipment,1,1199,0.0,Website,Quarterly,Hyderabad
ORD101610,CUST00270,2023-06-27,French Press - 600ml,Equipment,2,1199,20.0,Marketplace,Monthly,hyderabad
ORD101606,CUST00270,2024-05-12,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,One-time,Hyderabad
ORD101606,CUST00270,2024-05-12,Manual Burr Grinder,Equipment,3,2499,0.0,Website,One-time,Hyderabad
ORD101606,CUST00270,2024-05-12,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,One-time,Hyderabad
ORD101606,CUST00270,2024-05-12,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,One-time,Hyderabad
ORD101608,CUST00270,2024-10-27,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Monthly,Hyderabad
ORD101608,CUST00270,2024-10-27,Manual Burr Grinder,Equipment,-1,2499,0.0,Website,Monthly,Hyderabad
ORD101608,CUST00270,2024-10-27,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Monthly,Hyderabad
ORD101611,CUST00270,2024-12-07,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,25.0,Website,Monthly,Hyderabad
ORD101607,CUST00270,2025-01-15,Chikmagalur Single Origin - 250g,Coffee Beans,3,529,0.0,Marketplace,Quarterly,hyderabad
ORD101616,CUST00271,2025-03-30,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly, Mumbai
ORD101625,CUST00271,2025-04-10,Reusable Cold Brew Bottle,Merchandise,2,599,25.0,Retail Store,One-time,
ORD101620,CUST00271,2025-04-20,French Press - 600ml,Equipment,2,1199,0.0,Mobile App,Monthly, Mumbai
ORD101615,CUST00271,2025-04-24,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,10.0,Website,One-time, Mumbai
ORD101615,CUST00271,2025-04-24,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,One-time, Mumbai
ORD101615,CUST00271,2025-04-24,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time, Mumbai
ORD101615,CUST00271,2025-04-24,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Website,One-time, Mumbai
ORD101621,CUST00271,2025-05-04,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,15.0,Website,Bi-Weekly,Mumbai
ORD101614,CUST00271,2025-05-26,Chikmagalur Single Origin - 250g,Coffee Beans,-1,529,15.0,Website,Monthly,Mumbai
ORD101612,CUST00271,2025-07-03,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly,mumbai
ORD101612,CUST00271,2025-07-03,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Monthly,mumbai
ORD101612,CUST00271,2025-07-03,Pour-Over Dripper,Equipment,1,899,0.0,Website,Monthly,mumbai
ORD101612,CUST00271,2025-07-03,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Monthly,mumbai
ORD101626,CUST00271,2025-07-18,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Marketplace,One-time, Mumbai
ORD101622,CUST00271,2025-07-22,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Quarterly, Mumbai
ORD101624,CUST00271,2025-08-07,Manual Burr Grinder,Equipment,1,2499,10.0,Website,One-time,Mumbai
ORD101617,CUST00271,2025-08-19,Kaapi Culture Mug,Merchandise,1,349,,Mobile App,One-time,Mumbai
ORD101617,CUST00271,2025-08-19,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,One-time,Mumbai
ORD101617,CUST00271,2025-08-19,Pour-Over Dripper,Equipment,2,899,25.0,Mobile App,One-time,Mumbai
ORD101617,CUST00271,2025-08-19,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Mobile App,One-time,Mumbai
ORD101618,CUST00271,2025-08-21,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Quarterly,Mumbai
ORD101618,CUST00271,2025-08-21,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,Quarterly,Mumbai
ORD101619,CUST00271,2025-08-25,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,15.0,Mobile App,One-time,mumbai
ORD101613,CUST00271,2025-08-28,Coorg Robusta Blend - 500g,Coffee Beans,1,599,,Mobile App,One-time,MUMBAI
ORD101623,CUST00271,2025-08-29,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,One-time,MUMBAI
ORD101629,CUST00272,2023-11-16,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,Quarterly,Calcutta
ORD101630,CUST00272,2024-01-10,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,Calcutta
ORD101627,CUST00272,2024-01-23,Attikan Estate AA - 250g,Coffee Beans,-1,449,0.0,Mobile App,Quarterly,Calcutta
ORD101628,CUST00272,2024-02-24,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,Monthly,Calcutta
ORD101639,CUST00273,2024-12-05,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,One-time,ahmedabad
ORD101642,CUST00273,2024-12-20,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Mobile App,Monthly,ahmedabad
ORD101642,CUST00273,2024-12-20,Coorg Robusta Blend - 500g,Coffee Beans,1,599,15.0,Mobile App,Monthly,ahmedabad
ORD101634,CUST00273,2025-01-01,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,ahmedabad
ORD101634,CUST00273,2025-01-01,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,ahmedabad
ORD101636,CUST00273,2025-01-21,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,10.0,Marketplace,Monthly,Ahmedabad
ORD101636,CUST00273,2025-01-21,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,,Monthly,Ahmedabad
ORD101637,CUST00273,2025-01-25,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,One-time,ahmedabad
ORD101637,CUST00273,2025-01-25,Kaapi Culture Mug,Merchandise,2,349,0.0,Mobile App,One-time,ahmedabad
ORD101638,CUST00273,2025-01-28,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Bi-Weekly,Ahmedabad
ORD101632,CUST00273,2025-02-03,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,ahmedabad
ORD101632,CUST00273,2025-02-03,Discovery Subscription Box (3 origins),Subscription Box,1,1299,25.0,Website,One-time,ahmedabad
ORD101633,CUST00273,2025-02-24,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Mobile App,Quarterly,ahmedabad
ORD101631,CUST00273,2025-04-04,French Press - 600ml,Equipment,2,1199,0.0,Mobile App,Monthly,Ahmedabad
ORD101641,CUST00273,2025-04-08,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Retail Store,Quarterly,ahmedabad
ORD101640,CUST00273,2025-05-11,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,Monthly,ahmedabad
ORD101640,CUST00273,2025-05-11,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Retail Store,Monthly,ahmedabad
ORD101635,CUST00273,2025-06-26,Reusable Cold Brew Bottle,Merchandise,1,599,15.0,Marketplace,Monthly,Ahmedabad
ORD101635,CUST00273,2025-06-26,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Marketplace,Monthly,Ahmedabad
ORD101635,CUST00273,2025-06-26,Chikmagalur Single Origin - 250g,Coffee Beans,3,529,0.0,Marketplace,Monthly,Ahmedabad
ORD101635,CUST00273,2025-06-26,Pour-Over Dripper,Equipment,1,899,0.0,Marketplace,Monthly,Ahmedabad
ORD101644,CUST00274,2025-07-22,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,Kochi
ORD101644,CUST00274,2025-07-22,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Website,One-time,Kochi
ORD101643,CUST00274,2025-07-25,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,Cochin
ORD101645,CUST00275,2024-12-21,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,One-time,Calcutta
ORD101645,CUST00275,2024-12-21,Pour-Over Dripper,Equipment,1,899,25.0,Mobile App,One-time,Calcutta
ORD101645,CUST00275,2024-12-21,Kaapi Culture Mug,Merchandise,-1,349,20.0,Mobile App,One-time,Calcutta
ORD101647,CUST00276,2023-05-26,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Monthly, Mumbai
ORD101654,CUST00276,2023-06-16,French Press - 600ml,Equipment,1,1199,0.0,Website,Quarterly, Mumbai
ORD101649,CUST00276,2023-06-18,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Monthly,mumbai
ORD101650,CUST00276,2024-03-19,Manual Burr Grinder,Equipment,1,2499,15.0,Mobile App,Monthly, Mumbai
ORD101652,CUST00276,2024-09-19,Manual Burr Grinder,Equipment,1,2499,10.0,Website,Quarterly,MUMBAI
ORD101651,CUST00276,2025-02-27,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Marketplace,Bi-Weekly,Mumbai
ORD101646,CUST00276,2025-03-15,Kaapi Culture Mug,Merchandise,2,349,,Website,Monthly,Mumbai
ORD101646,CUST00276,2025-03-15,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,Mumbai
ORD101648,CUST00276,2025-03-25,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,mumbai
ORD101648,CUST00276,2025-03-25,Baba Budangiri Peaberry - 250g,Coffee Beans,-1,499,0.0,Mobile App,Monthly,mumbai
ORD101653,CUST00276,2025-08-20,Discovery Subscription Box (3 origins),Subscription Box,1,1299,25.0,Mobile App,Monthly,MUMBAI
ORD101653,CUST00276,2025-08-20,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,Monthly,MUMBAI
ORD101653,CUST00276,2025-08-20,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,Monthly,MUMBAI
ORD101661,CUST00277,2023-04-15,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Mobile App,One-time,Kolkata
ORD101659,CUST00277,2023-04-17,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,Calcutta
ORD101659,CUST00277,2023-04-17,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Website,One-time,Calcutta
ORD101657,CUST00277,2023-04-25,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Quarterly,Kolkata
ORD101656,CUST00277,2023-05-12,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,20.0,Website,Quarterly,Kolkata
ORD101658,CUST00277,2023-09-09,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,10.0,Mobile App,One-time,kolkata
ORD101658,CUST00277,2023-09-09,Chikmagalur Single Origin - 250g,Coffee Beans,3,529,0.0,Mobile App,One-time,kolkata
ORD101658,CUST00277,2023-09-09,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,One-time,kolkata
ORD101660,CUST00277,2023-12-02,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Monthly,Kolkata
ORD101660,CUST00277,2023-12-02,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,Monthly,Kolkata
ORD101662,CUST00277,2025-02-24,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,One-time,kolkata
ORD101655,CUST00277,2025-07-07,Coorg Robusta Blend - 500g,Coffee Beans,2,599,0.0,Website,Quarterly,Calcutta
ORD101663,CUST00278,2024-09-17,Kaapi Culture Mug,Merchandise,3,349,0.0,Website,Monthly,ahmedabad
ORD101664,CUST00279,2024-05-14,Manual Burr Grinder,Equipment,2,2499,0.0,Website,Quarterly,hyderabad
ORD101664,CUST00279,2024-05-14,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Website,Quarterly,hyderabad
